Country name,Year,Number of deaths from drought,Number of deaths from earthquakes,Number of deaths from disasters,Number of deaths from volcanic activity,Number of deaths from floods,Number of deaths from mass movements,Number of deaths from storms,Number of deaths from landslides,Number of deaths from wildfires
Northern Mariana Islands,1920,0,0,0,0,0,0,0,,0
Northern Mariana Islands,1930,0,0,0,0,0,0,0,,0
Northern Mariana Islands,1940,0,0,0,0,0,0,0,,0
Northern Mariana Islands,1950,0,0,0,0,0,0,0,,0
Northern Mariana Islands,1960,0,0,0,0,0,0,0,,0
Northern Mariana Islands,1970,0,0,0,0,0,0,0,,0
Northern Mariana Islands,1980,0,0,0,0,0,0,0,,0
Northern Mariana Islands,1990,0,0,0,0,0,0,0,,0
Northern Mariana Islands,2000,0,0,0.3,0,0,0,0.3,,0
Northern Mariana Islands,2010,0,0,0.2,0,0,0,0.2,,0
Northern Mariana Islands,2020,0,0,0,0,0,0,0,,0
Norway,1900,0,0,0,0,0,0,0,,0
Norway,1910,0,0,0,0,0,0,0,,0
Norway,1920,0,0,0,0,0,0,0,,0
Norway,1930,0,0,7.3,0,0,0,0,,0
Norway,1940,0,0,0,0,0,0,0,,0
Norway,1950,0,0,0,0,0,0,0,,0
Norway,1960,0,0,0,0,0,0,0,,0
Norway,1970,0,0,0,0,0,0,0,,0
Norway,1980,0,0,0,0,0,0,0,,0
Norway,1990,0,0,0.1,0,0.1,0,0,,0
Norway,2000,0,0,0,0,0,0,0,,0
Norway,2010,0,0,0.5,0,0,0,0.4,,0
Norway,2020,0,0,8,0,0,0,0,,0
Oceania,1900,0,0,0,0,0,0,0,,0
Oceania,1910,0,0,0,0,0,0,0,,0
Oceania,1920,0,1.7,1.7,0,0,0,0,,0
Oceania,1930,0,30.6,110.7,50.6,2.1,0,20.3,,7.1
Oceania,1940,0,0,5.7,0,0,0,0.8,,4.9
Oceania,1950,0,300,654.7,315,7,0,32.7,,0
Oceania,1960,60,0.3,110.4,0,0.1,0,42.6,,7.4
Oceania,1970,0,25,68.3,0,6,0,25.7,,0.3
Oceania,1980,0,2.5,66.2,0,16.2,7.6,30.2,,8.6
Oceania,1990,6,225.2,291.6,0.9,4,0,24.6,,0.7
Oceania,2000,0,25.1,128.6,0,9.3,1,30,,20.2
Oceania,2010,2.4,37.5,92.8,2.1,12.1,0,14.8,,3
Oceania,2020,0,4,46.6,0.8,12.2,0,18.2,,2.2
Oman,1900,0,0,0,0,0,0,0,,0
Oman,1910,0,0,0,0,0,0,0,,0
Oman,1920,0,0,0,0,0,0,0,,0
Oman,1930,0,0,0,0,0,0,0,,0
Oman,1940,0,0,0,0,0,0,0,,0
Oman,1950,0,0,0,0,0,0,0,,0
Oman,1960,0,0,0,0,0,0,0,,0
Oman,1970,0,0,10.7,0,0,0,10.7,,0
Oman,1980,0,0,2.6,0,0,0,2.6,,0
Oman,1990,0,0,0,0,0,0,0,,0
Oman,2000,0,0,11.3,0,0,0,11.3,,0
Oman,2010,0,0,4.7,0,1.1,0,3.6,,0
Oman,2020,0,0,6,0,2,0,4,,0
Pakistan,1900,0,23.1,23.1,0,0,0,0,,0
Pakistan,1910,0,0,0,0,0,0,0,,0
Pakistan,1920,0,0,0,0,0,0,0,,0
Pakistan,1930,0,6000,6000,0,0,0,0,,0
Pakistan,1940,0,400,400,0,0,0,0,,0
Pakistan,1950,0,1.2,386.2,0,369.1,0,0,,0
Pakistan,1960,0,0,1048.2,0,3.2,0,1045,,0
Pakistan,1970,0,480,695,0,206.6,0,0,,0
Pakistan,1980,0,26.5,105,0,51.9,5,12.1,,0
Pakistan,1990,0.5,41.3,643.3,0,418,0,95.6,,0
Pakistan,2000,13.8,7357.9,7711.7,0,226.5,0,36.9,,0
Pakistan,2010,7.7,79.2,762.5,0,484.5,1.3,13.8,,0
Pakistan,2020,0,15,626.4,0,568.2,0,32.6,,0.8
Palau,1900,0,0,0,0,0,0,0,,0
Palau,1910,0,0,0,0,0,0,0,,0
Palau,1920,0,0,0,0,0,0,0,,0
Palau,1930,0,0,0,0,0,0,0,,0
Palau,1940,0,0,0,0,0,0,0,,0
Palau,1950,0,0,0,0,0,0,0,,0
Palau,1960,0,0,0,0,0,0,0,,0
Palau,1970,0,0,0,0,0,0,0,,0
Palau,1980,0,0,0,0,0,0,0,,0
Palau,1990,0,0,0,0,0,0,0,,0
Palau,2000,0,0,0,0,0,0,0,,0
Palau,2010,0,0,0,0,0,0,0,,0
Palau,2020,0,0,0,0,0,0,0,,0
Palestine,1900,0,0,0,0,0,0,0,,0
Palestine,1910,0,0,0,0,0,0,0,,0
Palestine,1920,0,0,0,0,0,0,0,,0
Palestine,1930,0,0,0,0,0,0,0,,0
Palestine,1940,0,0,0,0,0,0,0,,0
Palestine,1950,0,0,0,0,0,0,0,,0
Palestine,1960,0,0,0,0,0,0,0,,0
Palestine,1970,0,0,0,0,0,0,0,,0
Palestine,1980,0,0,0,0,0,0,0,,0
Palestine,1990,0,0,0,0,0,0,0,,0
Palestine,2000,0,0,0,0,0,0,0,,0
Palestine,2010,0,0,1,0,0.5,0,0.5,,0
Palestine,2020,0,0,1.4,0,0,0,0,,0
Panama,1900,0,0,0,0,0,0,0,,0
Panama,1910,0,0,0,0,0,0,0,,0
Panama,1920,0,0,0,0,0,0,0,,0
Panama,1930,0,0,0,0,0,0,0,,0
Panama,1940,0,0,0,0,0,0,0,,0
Panama,1950,0,0,0,0,0,0,0,,0
Panama,1960,0,0,2.1,0,2,0,0.1,,0
Panama,1970,0,0,7.4,0,7.4,0,0,,0
Panama,1980,0,0,3.3,0,0.3,0,3,,0
Panama,1990,0,3,5.9,0,1.4,0,1.5,,0
Panama,2000,0,0.2,6.8,0,6.6,0,0,,0
Panama,2010,0,0,4.4,0,3,0,1.4,,0
Panama,2020,0,0,19,0,2.4,0,16.6,,0
Papua New Guinea,1900,0,0,0,0,0,0,0,,0
Papua New Guinea,1910,0,0,0,0,0,0,0,,0
Papua New Guinea,1920,0,0,0,0,0,0,0,,0
Papua New Guinea,1930,0,0,50.6,50.6,0,0,0,,0
Papua New Guinea,1940,0,0,0,0,0,0,0,,0
Papua New Guinea,1950,0,300,600,300,0,0,0,,0
Papua New Guinea,1960,0,0,0,0,0,0,0,,0
Papua New Guinea,1970,0,1.5,12.8,0,0,0,0,,0
Papua New Guinea,1980,0,1.1,14.3,0,5.6,7.6,0,,0
Papua New Guinea,1990,6,223.5,259.1,0.9,0.2,0,4.7,,0
Papua New Guinea,2000,0,0.8,27.5,0,0.2,1,17.2,,0
Papua New Guinea,2010,2.4,18.1,28.2,0,0.7,0,0,,0
Papua New Guinea,2020,0,4,17,0,3.8,0,0,,0
Paraguay,1900,0,0,0,0,0,0,0,,0
Paraguay,1910,0,0,0,0,0,0,0,,0
Paraguay,1920,0,0,0,0,0,0,0,,0
Paraguay,1930,0,0,0,0,0,0,0,,0
Paraguay,1940,0,0,0,0,0,0,0,,0
Paraguay,1950,0,0,0,0,0,0,0,,0
Paraguay,1960,0,0,0.6,0,0.6,0,0,,0
Paraguay,1970,0,0,0,0,0,0,0,,0
Paraguay,1980,0,0,7.6,0,7.6,0,0,,0
Paraguay,1990,0.1,0,8.9,0,5.5,0,3.3,,0
Paraguay,2000,1.5,0,3.1,0,0,0,0,,0.8
Paraguay,2010,0,0,7.1,0,5.2,0,0.7,,0
Paraguay,2020,0,0,3.2,0,3.2,0,0,,0
Peru,1900,0,0,0,0,0,0,0,,0
Peru,1910,0,18.4,18.4,0,0,0,0,,0
Peru,1920,0,0,0,0,0,0,0,,0
Peru,1930,0,3.7,3.7,0,0,0,0,,0
Peru,1940,0,204.2,704.2,0,0,0,0,,0
Peru,1950,0,12,25,0,0,0,0,,0
Peru,1960,0,34.4,253,0,8.5,200,6,,0
Peru,1970,0,6694.8,6863.4,0,27.6,0,0,,0
Peru,1980,0,5.4,209.2,0,78.3,0,0,,0
Peru,1990,0,29.2,157.3,0,30,0,51.8,,0
Peru,2000,0,74.9,194.4,0,17.9,0,5.9,,0
Peru,2010,0,1.8,195.2,0,60.5,0,1.6,,0
Peru,2020,0,0.2,41.8,0.4,27,0,1.6,,0
Philippines,1900,0,0,24,0,0,0,24,,0
Philippines,1910,0,10,143.5,133.5,0,0,0,,0
Philippines,1920,0,1.7,1.7,0,0,0,0,,0
Philippines,1930,0,0.1,128.6,0,0,0,128.5,,0
Philippines,1940,0,7.2,140.5,0,0,0,133.3,,0
Philippines,1950,0,41.3,321.4,58.4,0,0,221.7,,0
Philippines,1960,0,30.3,241.8,35.8,2.9,0,168.8,,0
Philippines,1970,0,602.9,1313.7,0,84.5,0,624.1,,0
Philippines,1980,0,2.1,845.2,0,52.5,35,720.3,,0
Philippines,1990,0.8,250.4,1424.1,71.9,109.8,0,971.7,,0.2
Philippines,2000,0,1.5,937.2,0,48.9,1.1,713,,0
Philippines,2010,0,45.1,1378.9,0,68.2,0,1255,,0
Philippines,2020,0,5,331.2,0.2,29.8,0,263.2,,0
Poland,1900,0,0,0,0,0,0,0,,0
Poland,1910,0,0,0,0,0,0,0,,0
Poland,1920,0,0,8.2,0,0,0,8.2,,0
Poland,1930,0,0,0,0,0,0,0,,0
Poland,1940,0,0,0,0,0,0,0,,0
Poland,1950,0,0,0,0,0,0,0,,0
Poland,1960,0,0,0,0,0,0,0,,0
Poland,1970,0,0,0,0,0,0,0,,0
Poland,1980,0,0,0,0,0,0,0,,0
Poland,1990,0,0,37.1,0,6.4,0,0.4,,3.5
Poland,2000,0,0,108.6,0,3,0,3.8,,0
Poland,2010,0,0,83.6,0,2.1,0,1.6,,0
Poland,2020,0,0,155.4,0,0,0,2.8,,0
Portugal,1900,0,3,3,0,0,0,0,,0
Portugal,1910,0,0,0,0,0,0,0,,0
Portugal,1920,0,0,0,0,0,0,0,,0
Portugal,1930,0,0,0,0,0,0,0,,0
Portugal,1940,0,0,14.7,0,0,0,14.7,,0
Portugal,1950,0,0,0,0,0,0,0,,0
Portugal,1960,0,0.2,48.9,0,46.2,0,0,,2.5
Portugal,1970,0,0,3.4,0,2.3,0,1.1,,0
Portugal,1980,0,6.9,14.7,0,4.9,0,0,,2.9
Portugal,1990,0,1,7.8,0,1,0,2.9,,0
Portugal,2000,0,0,324.3,0,0.9,0,0.4,,3.1
Portugal,2010,0,0,17.5,0,4.4,0,0.9,,12.2
Portugal,2020,0,0,443,0,0,0,0,,0.6
Puerto Rico,1900,0,0,0,0,0,0,0,,0
Puerto Rico,1910,0,11.6,11.6,0,0,0,0,,0
Puerto Rico,1920,0,0,30,0,0,0,30,,0
Puerto Rico,1930,0,0,22.5,0,0,0,22.5,,0
Puerto Rico,1940,0,0,0,0,0,0,0,,0
Puerto Rico,1950,0,0,0,0,0,0,0,,0
Puerto Rico,1960,0,0,0,0,0,0,0,,0
Puerto Rico,1970,0,0,8.9,0,6,0,2.9,,0
Puerto Rico,1980,0,0,62.6,0,50,0,0,,0
Puerto Rico,1990,0,0,3.8,0,1.8,0,2,,0
Puerto Rico,2000,0,0,0.7,0,0.4,0,0.3,,0
Puerto Rico,2010,0,0,6.8,0,0.1,0,6.7,,0
Puerto Rico,2020,0,0.8,6,0,0,0,5.2,,0
Qatar,1900,0,0,0,0,0,0,0,,0
Qatar,1910,0,0,0,0,0,0,0,,0
Qatar,1920,0,0,0,0,0,0,0,,0
Qatar,1930,0,0,0,0,0,0,0,,0
Qatar,1940,0,0,0,0,0,0,0,,0
Qatar,1950,0,0,0,0,0,0,0,,0
Qatar,1960,0,0,0,0,0,0,0,,0
Qatar,1970,0,0,0,0,0,0,0,,0
Qatar,1980,0,0,0,0,0,0,0,,0
Qatar,1990,0,0,0,0,0,0,0,,0
Qatar,2000,0,0,0,0,0,0,0,,0
Qatar,2010,0,0,0,0,0,0,0,,0
Qatar,2020,0,0,0,0,0,0,0,,0
Reunion,1900,0,0,0,0,0,0,0,,0
Reunion,1910,0,0,0,0,0,0,0,,0
Reunion,1920,0,0,0,0,0,0,0,,0
Reunion,1930,0,0,0,0,0,0,0,,0
Reunion,1940,0,0,16.5,0,0,0,16.5,,0
Reunion,1950,0,0,0,0,0,0,0,,0
Reunion,1960,0,0,0,0,0,0,0,,0
Reunion,1970,0,0,0,0,0,0,0,,0
Reunion,1980,0,0,5.5,0,0,0,4.5,,0
Reunion,1990,0,0,1.4,0,0,0,1.4,,0
Reunion,2000,0,0,0.4,0,0,0,0.4,,0
Reunion,2010,0,0,0.1,0,0,0,0.1,,0
Reunion,2020,0,0,0.8,0,0,0,0.8,,0
Romania,1900,0,0,0,0,0,0,0,,0
Romania,1910,0,0,0,0,0,0,0,,0
Romania,1920,0,0,100.6,0,100,0,0.6,,0
Romania,1930,0,0,0,0,0,0,0,,0
Romania,1940,0,98,98,0,0,0,0,,0
Romania,1950,0,0,0,0,0,0,0,,0
Romania,1960,0,0,0,0,0,0,0,,0
Romania,1970,0,164.1,191.6,0,27.5,0,0,,0
Romania,1980,0,0,0,0,0,0,0,,0
Romania,1990,0,0.9,31.7,0,19.7,0,1.5,,0
Romania,2000,0,0,50.7,0,19.6,0,2.9,,0
Romania,2010,0,0,20.9,0,4.7,0,0.9,,0
Romania,2020,0,0,492.2,0,0.8,0,0.4,,0
Russia,1900,0,0,0,0,0,0,0,,0
Russia,1910,0,0,0,0,0,0,0,,0
Russia,1920,0,0,0,0,0,0,0,,0
Russia,1930,0,0,0,0,0,0,0,,0
Russia,1940,0,0,0,0,0,0,0,,0
Russia,1950,0,0,0,0,0,0,0,,0
Russia,1960,0,0,0,0,0,0,0,,0
Russia,1970,0,0,0,0,0,0,0,,0
Russia,1980,0,0,0,0,0,0,0,,0
Russia,1990,0,200.1,332.9,0,20.4,0,17.7,,6.7
Russia,2000,0,1.8,185.5,0,28,0,3.4,,0.9
Russia,2010,0,0,5638.6,0,28.2,0,1.7,,9.3
Russia,2020,0,0,14.6,0,1.8,0,4.2,,7.4
Rwanda,1900,0,0,0,0,0,0,0,,0
Rwanda,1910,0,0,0,0,0,0,0,,0
Rwanda,1920,0,0,0,0,0,0,0,,0
Rwanda,1930,0,0,0,0,0,0,0,,0
Rwanda,1940,0,0,0,0,0,0,0,,0
Rwanda,1950,0,0,0,0,0,0,0,,0
Rwanda,1960,0,0,0,0,0,0,0,,0
Rwanda,1970,0,0,0,0,0,0,0,,0
Rwanda,1980,23.7,0,28.5,0,4.8,0,0,,0
Rwanda,1990,0,0,0,0,0,0,0,,0
Rwanda,2000,0,8.1,21.6,0,11.1,0,0,,0
Rwanda,2010,0,0,26.6,0,17.4,0,0.3,,0
Rwanda,2020,0,0,54.2,0,54.2,0,0,,0
Saint Barthelemy,1900,0,0,0,0,0,0,0,,0
Saint Barthelemy,1910,0,0,0,0,0,0,0,,0
Saint Barthelemy,1920,0,0,0,0,0,0,0,,0
Saint Barthelemy,1930,0,0,0,0,0,0,0,,0
Saint Barthelemy,1940,0,0,0,0,0,0,0,,0
Saint Barthelemy,1950,0,0,0,0,0,0,0,,0
Saint Barthelemy,1960,0,0,0,0,0,0,0,,0
Saint Barthelemy,1970,0,0,0,0,0,0,0,,0
Saint Barthelemy,1980,0,0,0,0,0,0,0,,0
Saint Barthelemy,1990,0,0,0,0,0,0,0,,0
Saint Barthelemy,2000,0,0,0,0,0,0,0,,0
Saint Barthelemy,2010,0,0,0.4,0,0,0,0.4,,0
Saint Barthelemy,2020,0,0,0,0,0,0,0,,0
Saint Helena,1900,0,0,0,0,0,0,0,,0
Saint Helena,1910,0,0,0,0,0,0,0,,0
Saint Helena,1920,0,0,0,0,0,0,0,,0
Saint Helena,1930,0,0,0,0,0,0,0,,0
Saint Helena,1940,0,0,0,0,0,0,0,,0
Saint Helena,1950,0,0,0,0,0,0,0,,0
Saint Helena,1960,0,0,0,0,0,0,0,,0
Saint Helena,1970,0,0,0,0,0,0,0,,0
Saint Helena,1980,0,0,0,0,0,0,0,,0
Saint Helena,1990,0,0,0,0,0,0,0,,0
Saint Helena,2000,0,0,0,0,0,0,0,,0
Saint Helena,2010,0,0,0,0,0,0,0,,0
Saint Helena,2020,0,0,0,0,0,0,0,,0
Saint Kitts and Nevis,1900,0,0,0,0,0,0,0,,0
Saint Kitts and Nevis,1910,0,0,0,0,0,0,0,,0
Saint Kitts and Nevis,1920,0,0,0,0,0,0,0,,0
Saint Kitts and Nevis,1930,0,0,0,0,0,0,0,,0
Saint Kitts and Nevis,1940,0,0,0,0,0,0,0,,0
Saint Kitts and Nevis,1950,0,0,0,0,0,0,0,,0
Saint Kitts and Nevis,1960,0,0,0,0,0,0,0,,0
Saint Kitts and Nevis,1970,0,0,0,0,0,0,0,,0
Saint Kitts and Nevis,1980,0,0,0.1,0,0,0,0.1,,0
Saint Kitts and Nevis,1990,0,0,0.5,0,0,0,0.5,,0
Saint Kitts and Nevis,2000,0,0,0,0,0,0,0,,0
Saint Kitts and Nevis,2010,0,0,0,0,0,0,0,,0
Saint Kitts and Nevis,2020,0,0,0,0,0,0,0,,0
Saint Lucia,1900,0,0,0,0,0,0,0,,0
Saint Lucia,1910,0,0,0,0,0,0,0,,0
Saint Lucia,1920,0,0,0,0,0,0,0,,0
Saint Lucia,1930,0,0,0,0,0,0,0,,0
Saint Lucia,1940,0,0,0,0,0,0,0,,0
Saint Lucia,1950,0,0,0,0,0,0,0,,0
Saint Lucia,1960,0,0,1,0,0,0,1,,0
Saint Lucia,1970,0,0,0,0,0,0,0,,0
Saint Lucia,1980,0,0,0.9,0,0,0,0.9,,0
Saint Lucia,1990,0,0,0.4,0,0,0,0.4,,0
Saint Lucia,2000,0,0,0.1,0,0,0,0.1,,0
Saint Lucia,2010,0,0,2,0,0.6,0,1.4,,0
Saint Lucia,2020,0,0,0.2,0,0,0,0.2,,0
Saint Martin (French part),1900,0,0,0,0,0,0,0,,0
Saint Martin (French part),1910,0,0,0,0,0,0,0,,0
Saint Martin (French part),1920,0,0,0,0,0,0,0,,0
Saint Martin (French part),1930,0,0,0,0,0,0,0,,0
Saint Martin (French part),1940,0,0,0,0,0,0,0,,0
Saint Martin (French part),1950,0,0,0,0,0,0,0,,0
Saint Martin (French part),1960,0,0,0,0,0,0,0,,0
Saint Martin (French part),1970,0,0,0,0,0,0,0,,0
Saint Martin (French part),1980,0,0,0,0,0,0,0,,0
Saint Martin (French part),1990,0,0,0,0,0,0,0,,0
Saint Martin (French part),2000,0,0,0,0,0,0,0,,0
Saint Martin (French part),2010,0,0,1.2,0,0,0,1.2,,0
Saint Martin (French part),2020,0,0,0,0,0,0,0,,0
Saint Vincent and the Grenadines,1900,0,0,156.5,156.5,0,0,0,,0
Saint Vincent and the Grenadines,1910,0,0,0,0,0,0,0,,0
Saint Vincent and the Grenadines,1920,0,0,0,0,0,0,0,,0
Saint Vincent and the Grenadines,1930,0,0,0,0,0,0,0,,0
Saint Vincent and the Grenadines,1940,0,0,0,0,0,0,0,,0
Saint Vincent and the Grenadines,1950,0,0,12.2,0,0,0,12.2,,0
Saint Vincent and the Grenadines,1960,0,0,0.2,0,0,0,0.2,,0
Saint Vincent and the Grenadines,1970,0,0,0.2,0.2,0,0,0,,0
Saint Vincent and the Grenadines,1980,0,0,0,0,0,0,0,,0
Saint Vincent and the Grenadines,1990,0,0,0.3,0,0.3,0,0,,0
Saint Vincent and the Grenadines,2000,0,0,0.4,0,0,0,0.4,,0
Saint Vincent and the Grenadines,2010,0,0,1.3,0,1.2,0,0.1,,0
Saint Vincent and the Grenadines,2020,0,0,0,0,0,0,0,,0
Samoa,1900,0,0,0,0,0,0,0,,0
Samoa,1910,0,0,0,0,0,0,0,,0
Samoa,1920,0,0,0,0,0,0,0,,0
Samoa,1930,0,0,0,0,0,0,0,,0
Samoa,1940,0,0,0,0,0,0,0,,0
Samoa,1950,0,0,0,0,0,0,0,,0
Samoa,1960,0,0,26,0,0,0,26,,0
Samoa,1970,0,0,0,0,0,0,0,,0
Samoa,1980,0,0,0,0,0,0,0,,0
Samoa,1990,0,0,2.1,0,0,0,2.1,,0
Samoa,2000,0,14.8,15.8,0,0,0,1,,0
Samoa,2010,0,0,1.2,0,0,0,1.2,,0
Samoa,2020,0,0,0,0,0,0,0,,0
Sao Tome and Principe,1900,0,0,0,0,0,0,0,,0
Sao Tome and Principe,1910,0,0,0,0,0,0,0,,0
Sao Tome and Principe,1920,0,0,0,0,0,0,0,,0
Sao Tome and Principe,1930,0,0,0,0,0,0,0,,0
Sao Tome and Principe,1940,0,0,0,0,0,0,0,,0
Sao Tome and Principe,1950,0,0,0,0,0,0,0,,0
Sao Tome and Principe,1960,0,0,0,0,0,0,0,,0
Sao Tome and Principe,1970,0,0,0,0,0,0,0,,0
Sao Tome and Principe,1980,0,0,0,0,0,0,0,,0
Sao Tome and Principe,1990,0,0,0,0,0,0,0,,0
Sao Tome and Principe,2000,0,0,0,0,0,0,0,,0
Sao Tome and Principe,2010,0,0,0,0,0,0,0,,0
Sao Tome and Principe,2020,0,0,1.6,0,1.6,0,0,,0
Saudi Arabia,1900,0,0,0,0,0,0,0,,0
Saudi Arabia,1910,0,0,0,0,0,0,0,,0
Saudi Arabia,1920,0,0,0,0,0,0,0,,0
Saudi Arabia,1930,0,0,0,0,0,0,0,,0
Saudi Arabia,1940,0,0,0,0,0,0,0,,0
Saudi Arabia,1950,0,0,0,0,0,0,0,,0
Saudi Arabia,1960,0,0,2,0,2,0,0,,0
Saudi Arabia,1970,0,0,0,0,0,0,0,,0
Saudi Arabia,1980,0,0,3.2,0,3.2,0,0,,0
Saudi Arabia,1990,0,0,0,0,0,0,0,,0
Saudi Arabia,2000,0,0,26,0,26,0,0,,0
Saudi Arabia,2010,0,0,16.4,0,16.1,0,0.3,,0
Saudi Arabia,2020,0,0,0.6,0,0.6,0,0,,0
Senegal,1900,0,0,0,0,0,0,0,,0
Senegal,1910,0,0,0,0,0,0,0,,0
Senegal,1920,0,0,0,0,0,0,0,,0
Senegal,1930,0,0,0,0,0,0,0,,0
Senegal,1940,0,0,0,0,0,0,0,,0
Senegal,1950,0,0,0,0,0,0,0,,0
Senegal,1960,0,0,0,0,0,0,0,,0
Senegal,1970,0,0,0,0,0,0,0,,0
Senegal,1980,0,0,0,0,0,0,0,,0
Senegal,1990,0,0,18.7,0,0,0,18.7,,0
Senegal,2000,0,0,5.3,0,5.1,0,0.2,,0
Senegal,2010,0,0,4,0,4,0,0,,0
Senegal,2020,0,0,2.2,0,2.2,0,0,,0
Serbia,1900,0,0,0,0,0,0,0,,0
Serbia,1910,0,0,0,0,0,0,0,,0
Serbia,1920,0,0,0,0,0,0,0,,0
Serbia,1930,0,0,0,0,0,0,0,,0
Serbia,1940,0,0,0,0,0,0,0,,0
Serbia,1950,0,0,0,0,0,0,0,,0
Serbia,1960,0,0,0,0,0,0,0,,0
Serbia,1970,0,0,0,0,0,0,0,,0
Serbia,1980,0,0,0,0,0,0,0,,0
Serbia,1990,0,0,0,0,0,0,0,,0
Serbia,2000,0,0,0,0,0,0,0,,0
Serbia,2010,0,0.2,9.6,0,5.8,0,0,,0
Serbia,2020,0,0,115.4,0,0.4,0,0.2,,0
Serbia and Montenegro,1900,0,0,0,0,0,0,0,,0
Serbia and Montenegro,1910,0,0,0,0,0,0,0,,0
Serbia and Montenegro,1920,0,0,0,0,0,0,0,,0
Serbia and Montenegro,1930,0,0,0,0,0,0,0,,0
Serbia and Montenegro,1940,0,0,0,0,0,0,0,,0
Serbia and Montenegro,1950,0,0,0,0,0,0,0,,0
Serbia and Montenegro,1960,0,0,0,0,0,0,0,,0
Serbia and Montenegro,1970,0,0,0,0,0,0,0,,0
Serbia and Montenegro,1980,0,0,0,0,0,0,0,,0
Serbia and Montenegro,1990,0,0,1.2,0,1.2,0,0,,0
Serbia and Montenegro,2000,0,0.1,0.9,0,0.2,0,0,,0
Serbia and Montenegro,2010,0,0,0,0,0,0,0,,0
Serbia and Montenegro,2020,0,0,0,0,0,0,0,,0
Seychelles,1900,0,0,0,0,0,0,0,,0
Seychelles,1910,0,0,0,0,0,0,0,,0
Seychelles,1920,0,0,0,0,0,0,0,,0
Seychelles,1930,0,0,0,0,0,0,0,,0
Seychelles,1940,0,0,0,0,0,0,0,,0
Seychelles,1950,0,0,0,0,0,0,0,,0
Seychelles,1960,0,0,0,0,0,0,0,,0
Seychelles,1970,0,0,0,0,0,0,0,,0
Seychelles,1980,0,0,0,0,0,0,0,,0
Seychelles,1990,0,0,0.5,0,0.5,0,0,,0
Seychelles,2000,0,0.3,0.3,0,0,0,0,,0
Seychelles,2010,0,0,0,0,0,0,0,,0
Seychelles,2020,0,0,0,0,0,0,0,,0
Sierra Leone,1900,0,0,0,0,0,0,0,,0
Sierra Leone,1910,0,0,0,0,0,0,0,,0
Sierra Leone,1920,0,0,0,0,0,0,0,,0
Sierra Leone,1930,0,0,0,0,0,0,0,,0
Sierra Leone,1940,0,0,0,0,0,0,0,,0
Sierra Leone,1950,0,0,0,0,0,0,0,,0
Sierra Leone,1960,0,0,0,0,0,0,0,,0
Sierra Leone,1970,0,0,0.1,0,0,0,0.1,,0
Sierra Leone,1980,0,0,6,0,0,0,6,,0
Sierra Leone,1990,0,0,2.5,0,1.2,0,1.3,,0
Sierra Leone,2000,0,0,13.3,0,13.3,0,0,,0
Sierra Leone,2010,0,0,115.6,0,3.8,0,0,,0
Sierra Leone,2020,0,0,5.4,0,2.4,0,3,,0
Sint Maarten (Dutch part),1900,0,0,0,0,0,0,0,,0
Sint Maarten (Dutch part),1910,0,0,0,0,0,0,0,,0
Sint Maarten (Dutch part),1920,0,0,0,0,0,0,0,,0
Sint Maarten (Dutch part),1930,0,0,0,0,0,0,0,,0
Sint Maarten (Dutch part),1940,0,0,0,0,0,0,0,,0
Sint Maarten (Dutch part),1950,0,0,0,0,0,0,0,,0
Sint Maarten (Dutch part),1960,0,0,0,0,0,0,0,,0
Sint Maarten (Dutch part),1970,0,0,0,0,0,0,0,,0
Sint Maarten (Dutch part),1980,0,0,0,0,0,0,0,,0
Sint Maarten (Dutch part),1990,0,0,0,0,0,0,0,,0
Sint Maarten (Dutch part),2000,0,0,0,0,0,0,0,,0
Sint Maarten (Dutch part),2010,0,0,0.4,0,0,0,0.4,,0
Sint Maarten (Dutch part),2020,0,0,0,0,0,0,0,,0
Slovakia,1900,0,0,0,0,0,0,0,,0
Slovakia,1910,0,0,0,0,0,0,0,,0
Slovakia,1920,0,0,0,0,0,0,0,,0
Slovakia,1930,0,0,0,0,0,0,0,,0
Slovakia,1940,0,0,0,0,0,0,0,,0
Slovakia,1950,0,0,0,0,0,0,0,,0
Slovakia,1960,0,0,0,0,0,0,0,,0
Slovakia,1970,0,0,0,0,0,0,0,,0
Slovakia,1980,0,0,0,0,0,0,0,,0
Slovakia,1990,0,0,5.6,0,5.6,0,0,,0
Slovakia,2000,0,0,1.3,0,0.4,0,0.2,,0.6
Slovakia,2010,0,0,13.3,0,0.5,0,0.1,,0
Slovakia,2020,0,0,73.4,0,0.4,0,0,,0
Slovenia,1900,0,0,0,0,0,0,0,,0
Slovenia,1910,0,0,0,0,0,0,0,,0
Slovenia,1920,0,0,0,0,0,0,0,,0
Slovenia,1930,0,0,0,0,0,0,0,,0
Slovenia,1940,0,0,0,0,0,0,0,,0
Slovenia,1950,0,0,0,0,0,0,0,,0
Slovenia,1960,0,0,0,0,0,0,0,,0
Slovenia,1970,0,0,0,0,0,0,0,,0
Slovenia,1980,0,0,0,0,0,0,0,,0
Slovenia,1990,0,0,0,0,0,0,0,,0
Slovenia,2000,0,0.1,29.6,0,0,0,0.6,,0
Slovenia,2010,0,0,0.4,0,0.3,0,0,,0
Slovenia,2020,0,0,31.2,0,0,0,0.4,,0
Solomon Islands,1900,0,0,0,0,0,0,0,,0
Solomon Islands,1910,0,0,0,0,0,0,0,,0
Solomon Islands,1920,0,0,0,0,0,0,0,,0
