Country name,Year,Type of Disaster,Value
Estonia,1940,Drought,0.0
Estonia,1950,Drought,0.0
Estonia,1960,Drought,0.0
Estonia,1970,Drought,0.0
Estonia,1980,Drought,0.0
Estonia,1990,Drought,0.0
Estonia,2000,Drought,0.0
Estonia,2010,Drought,0.0
Estonia,2020,Drought,0.0
Eswatini,1900,Drought,0.0
Eswatini,1910,Drought,0.0
Eswatini,1920,Drought,0.0
Eswatini,1930,Drought,0.0
Eswatini,1940,Drought,0.0
Eswatini,1950,Drought,0.0
Eswatini,1960,Drought,0.0
Eswatini,1970,Drought,0.0
Eswatini,1980,Drought,50.0
Eswatini,1990,Drought,0.0
Eswatini,2000,Drought,0.0
Eswatini,2010,Drought,0.0
Eswatini,2020,Drought,0.0
Ethiopia,1900,Drought,0.0
Ethiopia,1910,Drought,0.0
Ethiopia,1920,Drought,0.0
Ethiopia,1930,Drought,0.0
Ethiopia,1940,Drought,0.0
Ethiopia,1950,Drought,0.0
Ethiopia,1960,Drought,200.0
Ethiopia,1970,Drought,10000.0
Ethiopia,1980,Drought,30036.7
Ethiopia,1990,Drought,0.0
Ethiopia,2000,Drought,0.0
Ethiopia,2010,Drought,0.0
Ethiopia,2020,Drought,0.0
Europe,1900,Drought,0.0
Europe,1910,Drought,0.0
Europe,1920,Drought,120000.0
Europe,1930,Drought,0.0
Europe,1940,Drought,0.0
Europe,1950,Drought,0.0
Europe,1960,Drought,0.0
Europe,1970,Drought,0.0
Europe,1980,Drought,0.0
Europe,1990,Drought,0.0
Europe,2000,Drought,0.2
Europe,2010,Drought,0.0
Europe,2020,Drought,0.0
European Union (27),1900,Drought,0.0
European Union (27),1910,Drought,0.0
European Union (27),1920,Drought,0.0
European Union (27),1930,Drought,0.0
European Union (27),1940,Drought,0.0
European Union (27),1950,Drought,0.0
European Union (27),1960,Drought,0.0
European Union (27),1970,Drought,0.0
European Union (27),1980,Drought,0.0
European Union (27),1990,Drought,0.0
European Union (27),2000,Drought,0.0
European Union (27),2010,Drought,0.0
European Union (27),2020,Drought,0.0
Fiji,1900,Drought,0.0
Fiji,1910,Drought,0.0
Fiji,1920,Drought,0.0
Fiji,1930,Drought,0.0
Fiji,1940,Drought,0.0
Fiji,1950,Drought,0.0
Fiji,1960,Drought,0.0
Fiji,1970,Drought,0.0
Fiji,1980,Drought,0.0
Fiji,1990,Drought,0.0
Fiji,2000,Drought,0.0
Fiji,2010,Drought,0.0
Fiji,2020,Drought,0.0
Finland,1900,Drought,0.0
Finland,1910,Drought,0.0
Finland,1920,Drought,0.0
Finland,1930,Drought,0.0
Finland,1940,Drought,0.0
Finland,1950,Drought,0.0
Finland,1960,Drought,0.0
Finland,1970,Drought,0.0
Finland,1980,Drought,0.0
Finland,1990,Drought,0.0
Finland,2000,Drought,0.0
Finland,2010,Drought,0.0
Finland,2020,Drought,0.0
France,1900,Drought,0.0
France,1910,Drought,0.0
France,1920,Drought,0.0
France,1930,Drought,0.0
France,1940,Drought,0.0
France,1950,Drought,0.0
France,1960,Drought,0.0
France,1970,Drought,0.0
France,1980,Drought,0.0
France,1990,Drought,0.0
France,2000,Drought,0.0
France,2010,Drought,0.0
France,2020,Drought,0.0
French Guiana,1900,Drought,0.0
French Guiana,1910,Drought,0.0
French Guiana,1920,Drought,0.0
French Guiana,1930,Drought,0.0
French Guiana,1940,Drought,0.0
French Guiana,1950,Drought,0.0
French Guiana,1960,Drought,0.0
French Guiana,1970,Drought,0.0
French Guiana,1980,Drought,0.0
French Guiana,1990,Drought,0.0
French Guiana,2000,Drought,0.0
French Guiana,2010,Drought,0.0
French Guiana,2020,Drought,0.0
French Polynesia,1900,Drought,0.0
French Polynesia,1910,Drought,0.0
French Polynesia,1920,Drought,0.0
French Polynesia,1930,Drought,0.0
French Polynesia,1940,Drought,0.0
French Polynesia,1950,Drought,0.0
French Polynesia,1960,Drought,0.0
French Polynesia,1970,Drought,0.0
French Polynesia,1980,Drought,0.0
French Polynesia,1990,Drought,0.0
French Polynesia,2000,Drought,0.0
French Polynesia,2010,Drought,0.0
French Polynesia,2020,Drought,0.0
Gabon,1900,Drought,0.0
Gabon,1910,Drought,0.0
Gabon,1920,Drought,0.0
Gabon,1930,Drought,0.0
Gabon,1940,Drought,0.0
Gabon,1950,Drought,0.0
Gabon,1960,Drought,0.0
Gabon,1970,Drought,0.0
Gabon,1980,Drought,0.0
Gabon,1990,Drought,0.0
Gabon,2000,Drought,0.0
Gabon,2010,Drought,0.0
Gabon,2020,Drought,0.0
Gambia,1900,Drought,0.0
Gambia,1910,Drought,0.0
Gambia,1920,Drought,0.0
Gambia,1930,Drought,0.0
Gambia,1940,Drought,0.0
Gambia,1950,Drought,0.0
Gambia,1960,Drought,0.0
Gambia,1970,Drought,0.0
Gambia,1980,Drought,0.0
Gambia,1990,Drought,0.0
Gambia,2000,Drought,0.0
Gambia,2010,Drought,0.0
Gambia,2020,Drought,0.0
Georgia,1900,Drought,0.0
Georgia,1910,Drought,0.0
Georgia,1920,Drought,0.0
Georgia,1930,Drought,0.0
Georgia,1940,Drought,0.0
Georgia,1950,Drought,0.0
Georgia,1960,Drought,0.0
Georgia,1970,Drought,0.0
Georgia,1980,Drought,0.0
Georgia,1990,Drought,0.0
Georgia,2000,Drought,0.0
Georgia,2010,Drought,0.0
Georgia,2020,Drought,0.0
Germany,1900,Drought,0.0
Germany,1910,Drought,0.0
Germany,1920,Drought,0.0
Germany,1930,Drought,0.0
Germany,1940,Drought,0.0
Germany,1950,Drought,0.0
Germany,1960,Drought,0.0
Germany,1970,Drought,0.0
Germany,1980,Drought,0.0
Germany,1990,Drought,0.0
Germany,2000,Drought,0.0
Germany,2010,Drought,0.0
Germany,2020,Drought,0.0
Ghana,1900,Drought,0.0
Ghana,1910,Drought,0.0
Ghana,1920,Drought,0.0
Ghana,1930,Drought,0.0
Ghana,1940,Drought,0.0
Ghana,1950,Drought,0.0
Ghana,1960,Drought,0.0
Ghana,1970,Drought,0.0
Ghana,1980,Drought,0.0
Ghana,1990,Drought,0.0
Ghana,2000,Drought,0.0
Ghana,2010,Drought,0.0
Ghana,2020,Drought,0.0
Greece,1900,Drought,0.0
Greece,1910,Drought,0.0
Greece,1920,Drought,0.0
Greece,1930,Drought,0.0
Greece,1940,Drought,0.0
Greece,1950,Drought,0.0
Greece,1960,Drought,0.0
Greece,1970,Drought,0.0
Greece,1980,Drought,0.0
Greece,1990,Drought,0.0
Greece,2000,Drought,0.0
Greece,2010,Drought,0.0
Greece,2020,Drought,0.0
Grenada,1900,Drought,0.0
Grenada,1910,Drought,0.0
Grenada,1920,Drought,0.0
Grenada,1930,Drought,0.0
Grenada,1940,Drought,0.0
Grenada,1950,Drought,0.0
Grenada,1960,Drought,0.0
Grenada,1970,Drought,0.0
Grenada,1980,Drought,0.0
Grenada,1990,Drought,0.0
Grenada,2000,Drought,0.0
Grenada,2010,Drought,0.0
Grenada,2020,Drought,0.0
Guadeloupe,1900,Drought,0.0
Guadeloupe,1910,Drought,0.0
Guadeloupe,1920,Drought,0.0
Guadeloupe,1930,Drought,0.0
Guadeloupe,1940,Drought,0.0
Guadeloupe,1950,Drought,0.0
Guadeloupe,1960,Drought,0.0
Guadeloupe,1970,Drought,0.0
Guadeloupe,1980,Drought,0.0
Guadeloupe,1990,Drought,0.0
Guadeloupe,2000,Drought,0.0
Guadeloupe,2010,Drought,0.0
Guadeloupe,2020,Drought,0.0
Guam,1900,Drought,0.0
Guam,1910,Drought,0.0
Guam,1920,Drought,0.0
Guam,1930,Drought,0.0
Guam,1940,Drought,0.0
Guam,1950,Drought,0.0
Guam,1960,Drought,0.0
Guam,1970,Drought,0.0
Guam,1980,Drought,0.0
Guam,1990,Drought,0.0
Guam,2000,Drought,0.0
Guam,2010,Drought,0.0
Guam,2020,Drought,0.0
Guatemala,1900,Drought,0.0
Guatemala,1910,Drought,0.0
Guatemala,1920,Drought,0.0
Guatemala,1930,Drought,0.0
Guatemala,1940,Drought,0.0
Guatemala,1950,Drought,0.0
Guatemala,1960,Drought,0.0
Guatemala,1970,Drought,0.0
Guatemala,1980,Drought,0.0
Guatemala,1990,Drought,0.0
Guatemala,2000,Drought,4.1
Guatemala,2010,Drought,0.0
Guatemala,2020,Drought,0.0
Guinea,1900,Drought,0.0
Guinea,1910,Drought,0.0
Guinea,1920,Drought,0.0
Guinea,1930,Drought,0.0
Guinea,1940,Drought,0.0
Guinea,1950,Drought,0.0
Guinea,1960,Drought,0.0
Guinea,1970,Drought,0.0
Guinea,1980,Drought,0.0
Guinea,1990,Drought,1.2
Guinea,2000,Drought,0.0
Guinea,2010,Drought,0.0
Guinea,2020,Drought,0.0
Guinea-Bissau,1900,Drought,0.0
Guinea-Bissau,1910,Drought,0.0
Guinea-Bissau,1920,Drought,0.0
Guinea-Bissau,1930,Drought,0.0
Guinea-Bissau,1940,Drought,0.0
Guinea-Bissau,1950,Drought,0.0
Guinea-Bissau,1960,Drought,0.0
Guinea-Bissau,1970,Drought,0.0
Guinea-Bissau,1980,Drought,0.0
Guinea-Bissau,1990,Drought,0.0
Guinea-Bissau,2000,Drought,0.0
Guinea-Bissau,2010,Drought,0.0
Guinea-Bissau,2020,Drought,0.0
Guyana,1900,Drought,0.0
Guyana,1910,Drought,0.0
Guyana,1920,Drought,0.0
Guyana,1930,Drought,0.0
Guyana,1940,Drought,0.0
Guyana,1950,Drought,0.0
Guyana,1960,Drought,0.0
Guyana,1970,Drought,0.0
Guyana,1980,Drought,0.0
Guyana,1990,Drought,0.0
Guyana,2000,Drought,0.0
Guyana,2010,Drought,0.0
Guyana,2020,Drought,0.0
Haiti,1900,Drought,0.0
Haiti,1910,Drought,0.0
Haiti,1920,Drought,0.0
Haiti,1930,Drought,0.0
Haiti,1940,Drought,0.0
Haiti,1950,Drought,0.0
Haiti,1960,Drought,0.0
Haiti,1970,Drought,0.0
Haiti,1980,Drought,0.0
Haiti,1990,Drought,0.0
Haiti,2000,Drought,0.0
Haiti,2010,Drought,0.0
Haiti,2020,Drought,0.0
High-income countries,1900,Drought,0.0
High-income countries,1910,Drought,0.0
High-income countries,1920,Drought,0.0
High-income countries,1930,Drought,0.0
High-income countries,1940,Drought,0.0
High-income countries,1950,Drought,0.0
High-income countries,1960,Drought,60.0
High-income countries,1970,Drought,0.0
High-income countries,1980,Drought,0.0
High-income countries,1990,Drought,0.0
High-income countries,2000,Drought,0.0
High-income countries,2010,Drought,0.0
High-income countries,2020,Drought,85.6
Honduras,1900,Drought,0.0
Honduras,1910,Drought,0.0
Honduras,1920,Drought,0.0
Honduras,1930,Drought,0.0
Honduras,1940,Drought,0.0
Honduras,1950,Drought,0.0
Honduras,1960,Drought,0.0
Honduras,1970,Drought,0.0
Honduras,1980,Drought,0.0
Honduras,1990,Drought,0.0
Honduras,2000,Drought,0.0
Honduras,2010,Drought,0.0
Honduras,2020,Drought,0.0
Hong Kong,1900,Drought,0.0
Hong Kong,1910,Drought,0.0
Hong Kong,1920,Drought,0.0
Hong Kong,1930,Drought,0.0
Hong Kong,1940,Drought,0.0
Hong Kong,1950,Drought,0.0
Hong Kong,1960,Drought,0.0
Hong Kong,1970,Drought,0.0
Hong Kong,1980,Drought,0.0
Hong Kong,1990,Drought,0.0
Hong Kong,2000,Drought,0.0
Hong Kong,2010,Drought,0.0
Hong Kong,2020,Drought,0.0
Hungary,1900,Drought,0.0
Hungary,1910,Drought,0.0
Hungary,1920,Drought,0.0
Hungary,1930,Drought,0.0
Hungary,1940,Drought,0.0
Hungary,1950,Drought,0.0
Hungary,1960,Drought,0.0
Hungary,1970,Drought,0.0
Hungary,1980,Drought,0.0
Hungary,1990,Drought,0.0
Hungary,2000,Drought,0.0
Hungary,2010,Drought,0.0
Hungary,2020,Drought,0.0
Iceland,1900,Drought,0.0
Iceland,1910,Drought,0.0
Iceland,1920,Drought,0.0
Iceland,1930,Drought,0.0
Iceland,1940,Drought,0.0
Iceland,1950,Drought,0.0
Iceland,1960,Drought,0.0
Iceland,1970,Drought,0.0
Iceland,1980,Drought,0.0
Iceland,1990,Drought,0.0
Iceland,2000,Drought,0.0
Iceland,2010,Drought,0.0
Iceland,2020,Drought,0.0
India,1900,Drought,125000.0
India,1910,Drought,0.0
India,1920,Drought,0.0
India,1930,Drought,0.0
India,1940,Drought,150000.0
India,1950,Drought,0.0
India,1960,Drought,150000.0
India,1970,Drought,0.0
India,1980,Drought,30.0
India,1990,Drought,0.0
India,2000,Drought,2.0
India,2010,Drought,0.0
India,2020,Drought,0.0
Indonesia,1900,Drought,0.0
Indonesia,1910,Drought,0.0
Indonesia,1920,Drought,0.0
Indonesia,1930,Drought,0.0
Indonesia,1940,Drought,0.0
Indonesia,1950,Drought,0.0
Indonesia,1960,Drought,800.0
Indonesia,1970,Drought,6.3
Indonesia,1980,Drought,59.4
Indonesia,1990,Drought,67.2
Indonesia,2000,Drought,0.0
Indonesia,2010,Drought,1.1
Indonesia,2020,Drought,0.0
Iran,1900,Drought,0.0
Iran,1910,Drought,0.0
Iran,1920,Drought,0.0
Iran,1930,Drought,0.0
Iran,1940,Drought,0.0
Iran,1950,Drought,0.0
Iran,1960,Drought,0.0
Iran,1970,Drought,0.0
Iran,1980,Drought,0.0
Iran,1990,Drought,0.0
Iran,2000,Drought,0.0
Iran,2010,Drought,0.0
Iran,2020,Drought,0.0
Iraq,1900,Drought,0.0
Iraq,1910,Drought,0.0
Iraq,1920,Drought,0.0
Iraq,1930,Drought,0.0
Iraq,1940,Drought,0.0
Iraq,1950,Drought,0.0
Iraq,1960,Drought,0.0
Iraq,1970,Drought,0.0
Iraq,1980,Drought,0.0
Iraq,1990,Drought,0.0
Iraq,2000,Drought,0.0
Iraq,2010,Drought,0.0
Iraq,2020,Drought,0.0
Ireland,1900,Drought,0.0
Ireland,1910,Drought,0.0
Ireland,1920,Drought,0.0
Ireland,1930,Drought,0.0
Ireland,1940,Drought,0.0
Ireland,1950,Drought,0.0
Ireland,1960,Drought,0.0
Ireland,1970,Drought,0.0
Ireland,1980,Drought,0.0
Ireland,1990,Drought,0.0
Ireland,2000,Drought,0.0
Ireland,2010,Drought,0.0
Ireland,2020,Drought,0.0
Isle of Man,1900,Drought,0.0
Isle of Man,1910,Drought,0.0
Isle of Man,1920,Drought,0.0
Isle of Man,1930,Drought,0.0
Isle of Man,1940,Drought,0.0
Isle of Man,1950,Drought,0.0
Isle of Man,1960,Drought,0.0
Isle of Man,1970,Drought,0.0
Isle of Man,1980,Drought,0.0
Isle of Man,1990,Drought,0.0
Isle of Man,2000,Drought,0.0
Isle of Man,2010,Drought,0.0
Isle of Man,2020,Drought,0.0
Israel,1900,Drought,0.0
Israel,1910,Drought,0.0
Israel,1920,Drought,0.0
Israel,1930,Drought,0.0
Israel,1940,Drought,0.0
Israel,1950,Drought,0.0
Israel,1960,Drought,0.0
Israel,1970,Drought,0.0
Israel,1980,Drought,0.0
Israel,1990,Drought,0.0
Israel,2000,Drought,0.0
Israel,2010,Drought,0.0
Israel,2020,Drought,0.0
Italy,1900,Drought,0.0
Italy,1910,Drought,0.0
Italy,1920,Drought,0.0
Italy,1930,Drought,0.0
Italy,1940,Drought,0.0
Italy,1950,Drought,0.0
Italy,1960,Drought,0.0
Italy,1970,Drought,0.0
Italy,1980,Drought,0.0
Italy,1990,Drought,0.0
Italy,2000,Drought,0.0
Italy,2010,Drought,0.0
Italy,2020,Drought,0.0
Jamaica,1900,Drought,0.0
Jamaica,1910,Drought,0.0
Jamaica,1920,Drought,0.0
Jamaica,1930,Drought,0.0
Jamaica,1940,Drought,0.0
Jamaica,1950,Drought,0.0
Jamaica,1960,Drought,0.0
Jamaica,1970,Drought,0.0
Jamaica,1980,Drought,0.0
Jamaica,1990,Drought,0.0
Jamaica,2000,Drought,0.0
Jamaica,2010,Drought,0.0
Jamaica,2020,Drought,0.0
Japan,1900,Drought,0.0
Japan,1910,Drought,0.0
Japan,1920,Drought,0.0
Japan,1930,Drought,0.0
Japan,1940,Drought,0.0
Japan,1950,Drought,0.0
Japan,1960,Drought,0.0
Japan,1970,Drought,0.0
Japan,1980,Drought,0.0
Japan,1990,Drought,0.0
Japan,2000,Drought,0.0
Japan,2010,Drought,0.0
Japan,2020,Drought,0.0
Jordan,1900,Drought,0.0
Jordan,1910,Drought,0.0
Jordan,1920,Drought,0.0
Jordan,1930,Drought,0.0
Jordan,1940,Drought,0.0
Jordan,1950,Drought,0.0
Jordan,1960,Drought,0.0
Jordan,1970,Drought,0.0
Jordan,1980,Drought,0.0
Jordan,1990,Drought,0.0
Jordan,2000,Drought,0.0
Jordan,2010,Drought,0.0
Jordan,2020,Drought,0.0
Kazakhstan,1900,Drought,0.0
Kazakhstan,1910,Drought,0.0
Kazakhstan,1920,Drought,0.0
Kazakhstan,1930,Drought,0.0
Kazakhstan,1940,Drought,0.0
Kazakhstan,1950,Drought,0.0
Kazakhstan,1960,Drought,0.0
Kazakhstan,1970,Drought,0.0
Kazakhstan,1980,Drought,0.0
Kazakhstan,1990,Drought,0.0
Kazakhstan,2000,Drought,0.0
Kazakhstan,2010,Drought,0.0
Kazakhstan,2020,Drought,0.0
Kenya,1900,Drought,0.0
Kenya,1910,Drought,0.0
Kenya,1920,Drought,0.0
Kenya,1930,Drought,0.0
Kenya,1940,Drought,0.0
Kenya,1950,Drought,0.0
Kenya,1960,Drought,0.0
Kenya,1970,Drought,0.0
Kenya,1980,Drought,0.0
Kenya,1990,Drought,0.2
Kenya,2000,Drought,19.4
Kenya,2010,Drought,0.0
Kenya,2020,Drought,0.0
Kiribati,1900,Drought,0.0
Kiribati,1910,Drought,0.0
Kiribati,1920,Drought,0.0
Kiribati,1930,Drought,0.0
Kiribati,1940,Drought,0.0
Kiribati,1950,Drought,0.0
Kiribati,1960,Drought,0.0
Kiribati,1970,Drought,0.0
Kiribati,1980,Drought,0.0
Kiribati,1990,Drought,0.0
Kiribati,2000,Drought,0.0
Kiribati,2010,Drought,0.0
Kiribati,2020,Drought,0.0
Kuwait,1900,Drought,0.0
Kuwait,1910,Drought,0.0
Kuwait,1920,Drought,0.0
Kuwait,1930,Drought,0.0
Kuwait,1940,Drought,0.0
Kuwait,1950,Drought,0.0
Kuwait,1960,Drought,0.0
Kuwait,1970,Drought,0.0
Kuwait,1980,Drought,0.0
Kuwait,1990,Drought,0.0
Kuwait,2000,Drought,0.0
Kuwait,2010,Drought,0.0
Kuwait,2020,Drought,0.0
Kyrgyzstan,1900,Drought,0.0
Kyrgyzstan,1910,Drought,0.0
Kyrgyzstan,1920,Drought,0.0
Kyrgyzstan,1930,Drought,0.0
Kyrgyzstan,1940,Drought,0.0
Kyrgyzstan,1950,Drought,0.0
Kyrgyzstan,1960,Drought,0.0
Kyrgyzstan,1970,Drought,0.0
Kyrgyzstan,1980,Drought,0.0
Kyrgyzstan,1990,Drought,0.0
Kyrgyzstan,2000,Drought,0.0
Kyrgyzstan,2010,Drought,0.0
Kyrgyzstan,2020,Drought,0.0
Laos,1900,Drought,0.0
Laos,1910,Drought,0.0
Laos,1920,Drought,0.0
Laos,1930,Drought,0.0
Laos,1940,Drought,0.0
Laos,1950,Drought,0.0
Laos,1960,Drought,0.0
Laos,1970,Drought,0.0
Laos,1980,Drought,0.0
Laos,1990,Drought,0.0
Laos,2000,Drought,0.0
Laos,2010,Drought,0.0
Laos,2020,Drought,0.0
Latvia,1900,Drought,0.0
Latvia,1910,Drought,0.0
Latvia,1920,Drought,0.0
Latvia,1930,Drought,0.0
Latvia,1940,Drought,0.0
Latvia,1950,Drought,0.0
Latvia,1960,Drought,0.0
Latvia,1970,Drought,0.0
Latvia,1980,Drought,0.0
Latvia,1990,Drought,0.0
Latvia,2000,Drought,0.0
Latvia,2010,Drought,0.0
Latvia,2020,Drought,0.0
Lebanon,1900,Drought,0.0
Lebanon,1910,Drought,0.0
Lebanon,1920,Drought,0.0
Lebanon,1930,Drought,0.0
Lebanon,1940,Drought,0.0
Lebanon,1950,Drought,0.0
Lebanon,1960,Drought,0.0
Lebanon,1970,Drought,0.0
Lebanon,1980,Drought,0.0
Lebanon,1990,Drought,0.0
Lebanon,2000,Drought,0.0
Lebanon,2010,Drought,0.0
Lebanon,2020,Drought,0.0
Lesotho,1900,Drought,0.0
Lesotho,1910,Drought,0.0
Lesotho,1920,Drought,0.0
Lesotho,1930,Drought,0.0
Lesotho,1940,Drought,0.0
Lesotho,1950,Drought,0.0
Lesotho,1960,Drought,0.0
Lesotho,1970,Drought,0.0
Lesotho,1980,Drought,0.0
Lesotho,1990,Drought,0.0
Lesotho,2000,Drought,0.0
Lesotho,2010,Drought,0.0
Lesotho,2020,Drought,0.0
Liberia,1900,Drought,0.0
Liberia,1910,Drought,0.0
Liberia,1920,Drought,0.0
Liberia,1930,Drought,0.0
Liberia,1940,Drought,0.0
Liberia,1950,Drought,0.0
Liberia,1960,Drought,0.0
Liberia,1970,Drought,0.0
Liberia,1980,Drought,0.0
Liberia,1990,Drought,0.0
Liberia,2000,Drought,0.0
Liberia,2010,Drought,0.0
Liberia,2020,Drought,0.0
Libya,1900,Drought,0.0
Libya,1910,Drought,0.0
Libya,1920,Drought,0.0
Libya,1930,Drought,0.0
Libya,1940,Drought,0.0
Libya,1950,Drought,0.0
Libya,1960,Drought,0.0
Libya,1970,Drought,0.0
Libya,1980,Drought,0.0
Libya,1990,Drought,0.0
Libya,2000,Drought,0.0
Libya,2010,Drought,0.0
Libya,2020,Drought,0.0
Lithuania,1900,Drought,0.0
Lithuania,1910,Drought,0.0
Lithuania,1920,Drought,0.0
Lithuania,1930,Drought,0.0
Lithuania,1940,Drought,0.0
Lithuania,1950,Drought,0.0
Lithuania,1960,Drought,0.0
Lithuania,1970,Drought,0.0
Lithuania,1980,Drought,0.0
Lithuania,1990,Drought,0.0
Lithuania,2000,Drought,0.0
Lithuania,2010,Drought,0.0
Lithuania,2020,Drought,0.0
Low-income countries,1900,Drought,0.0
Low-income countries,1910,Drought,8500.0
Low-income countries,1920,Drought,0.0
Low-income countries,1930,Drought,0.0
Low-income countries,1940,Drought,0.0
Low-income countries,1950,Drought,0.0
Low-income countries,1960,Drought,205.0
Low-income countries,1970,Drought,11900.0
Low-income countries,1980,Drought,55432.7
Low-income countries,1990,Drought,14.6
Low-income countries,2000,Drought,87.9
Low-income countries,2010,Drought,2000.0
Low-income countries,2020,Drought,493.0
Lower-middle-income countries,1900,Drought,126100.0
Lower-middle-income countries,1910,Drought,0.0
Lower-middle-income countries,1920,Drought,2400.0
Lower-middle-income countries,1930,Drought,0.0
Lower-middle-income countries,1940,Drought,345000.0
Lower-middle-income countries,1950,Drought,0.0
Lower-middle-income countries,1960,Drought,150000.0
Lower-middle-income countries,1970,Drought,1.8
Lower-middle-income countries,1980,Drought,80.0
Lower-middle-income countries,1990,Drought,8.7
Lower-middle-income countries,2000,Drought,41.0
Lower-middle-income countries,2010,Drought,10.1
Lower-middle-income countries,2020,Drought,0.0
Luxembourg,1900,Drought,0.0
Luxembourg,1910,Drought,0.0
Luxembourg,1920,Drought,0.0
Luxembourg,1930,Drought,0.0
Luxembourg,1940,Drought,0.0
Luxembourg,1950,Drought,0.0
Luxembourg,1960,Drought,0.0
Luxembourg,1970,Drought,0.0
Luxembourg,1980,Drought,0.0
Luxembourg,1990,Drought,0.0
Luxembourg,2000,Drought,0.0
Luxembourg,2010,Drought,0.0
Luxembourg,2020,Drought,0.0
Macao,1900,Drought,0.0
Macao,1910,Drought,0.0
Macao,1920,Drought,0.0
Macao,1930,Drought,0.0
Macao,1940,Drought,0.0
Macao,1950,Drought,0.0
Macao,1960,Drought,0.0
Macao,1970,Drought,0.0
Macao,1980,Drought,0.0
Macao,1990,Drought,0.0
Macao,2000,Drought,0.0
Macao,2010,Drought,0.0
Macao,2020,Drought,0.0
Madagascar,1900,Drought,0.0
Madagascar,1910,Drought,0.0
Madagascar,1920,Drought,0.0
Madagascar,1930,Drought,0.0
Madagascar,1940,Drought,0.0
Madagascar,1950,Drought,0.0
Madagascar,1960,Drought,0.0
Madagascar,1970,Drought,0.0
Madagascar,1980,Drought,7.3
Madagascar,1990,Drought,12.7
Madagascar,2000,Drought,0.0
Madagascar,2010,Drought,0.0
Madagascar,2020,Drought,0.0
Malawi,1900,Drought,0.0
Malawi,1910,Drought,0.0
Malawi,1920,Drought,0.0
Malawi,1930,Drought,0.0
Malawi,1940,Drought,0.0
Malawi,1950,Drought,0.0
Malawi,1960,Drought,0.0
Malawi,1970,Drought,0.0
Malawi,1980,Drought,0.0
Malawi,1990,Drought,0.0
Malawi,2000,Drought,50.0
Malawi,2010,Drought,0.0
Malawi,2020,Drought,0.0
Malaysia,1900,Drought,0.0
Malaysia,1910,Drought,0.0
Malaysia,1920,Drought,0.0
Malaysia,1930,Drought,0.0
Malaysia,1940,Drought,0.0
Malaysia,1950,Drought,0.0
Malaysia,1960,Drought,0.0
Malaysia,1970,Drought,0.0
Malaysia,1980,Drought,0.0
Malaysia,1990,Drought,0.0
Malaysia,2000,Drought,0.0
Malaysia,2010,Drought,0.0
Malaysia,2020,Drought,0.0
Maldives,1900,Drought,0.0
Maldives,1910,Drought,0.0
Maldives,1920,Drought,0.0
Maldives,1930,Drought,0.0
Maldives,1940,Drought,0.0
Maldives,1950,Drought,0.0
Maldives,1960,Drought,0.0
Maldives,1970,Drought,0.0
Maldives,1980,Drought,0.0
Maldives,1990,Drought,0.0
Maldives,2000,Drought,0.0
Maldives,2010,Drought,0.0
Maldives,2020,Drought,0.0
Mali,1900,Drought,0.0
Mali,1910,Drought,0.0
Mali,1920,Drought,0.0
Mali,1930,Drought,0.0
Mali,1940,Drought,0.0
Mali,1950,Drought,0.0
Mali,1960,Drought,0.0
Mali,1970,Drought,0.0
Mali,1980,Drought,0.0
Mali,1990,Drought,0.0
Mali,2000,Drought,0.0
Mali,2010,Drought,0.0
Mali,2020,Drought,0.0
Malta,1900,Drought,0.0
Malta,1910,Drought,0.0
Malta,1920,Drought,0.0
Malta,1930,Drought,0.0
Malta,1940,Drought,0.0
Malta,1950,Drought,0.0
Malta,1960,Drought,0.0
Malta,1970,Drought,0.0
Malta,1980,Drought,0.0
Malta,1990,Drought,0.0
Malta,2000,Drought,0.0
Malta,2010,Drought,0.0
Malta,2020,Drought,0.0
Marshall Islands,1900,Drought,0.0
Marshall Islands,1910,Drought,0.0
Marshall Islands,1920,Drought,0.0
Marshall Islands,1930,Drought,0.0
Marshall Islands,1940,Drought,0.0
Marshall Islands,1950,Drought,0.0
Marshall Islands,1960,Drought,0.0
Marshall Islands,1970,Drought,0.0
Marshall Islands,1980,Drought,0.0
Marshall Islands,1990,Drought,0.0
Marshall Islands,2000,Drought,0.0
Marshall Islands,2010,Drought,0.0
Marshall Islands,2020,Drought,0.0
Martinique,1900,Drought,0.0
Martinique,1910,Drought,0.0
Martinique,1920,Drought,0.0
Martinique,1930,Drought,0.0
Martinique,1940,Drought,0.0
Martinique,1950,Drought,0.0
Martinique,1960,Drought,0.0
Martinique,1970,Drought,0.0
Martinique,1980,Drought,0.0
Martinique,1990,Drought,0.0
Martinique,2000,Drought,0.0
Martinique,2010,Drought,0.0
Martinique,2020,Drought,0.0
Mauritania,1900,Drought,0.0
Mauritania,1910,Drought,0.0
Mauritania,1920,Drought,0.0
Mauritania,1930,Drought,0.0
Mauritania,1940,Drought,0.0
Mauritania,1950,Drought,0.0
Mauritania,1960,Drought,0.0
Mauritania,1970,Drought,0.0
Mauritania,1980,Drought,0.0
Mauritania,1990,Drought,0.0
Mauritania,2000,Drought,0.0
Mauritania,2010,Drought,0.0
Mauritania,2020,Drought,0.0
Mauritius,1900,Drought,0.0
Mauritius,1910,Drought,0.0
Mauritius,1920,Drought,0.0
Mauritius,1930,Drought,0.0
Mauritius,1940,Drought,0.0
